Date,Cyclic_Trend
2017-04-16,1854691.0975089227
2017-04-17,1639713.375908549
2017-04-18,1844400.4639989333
2017-04-19,2225603.0841183965
2017-04-20,2408199.69448365
2017-04-21,2202865.3975650473
2017-04-22,1778397.2680287783
2017-04-23,1558868.7851718934
2017-04-24,1919409.0313971366
2017-04-25,2909908.8031635485
2017-04-26,4208657.422219631
2017-04-27,5336835.804959115
2017-04-28,5965864.314378256
2017-04-29,6070007.013361689
2017-04-30,5828904.006819656
2017-05-01,5396546.671309624
2017-05-02,4737686.768702379
2017-05-03,3690067.233118065
2017-05-04,2212516.7725646943
2017-05-05,595022.1812563967
2017-05-06,-594255.8194501634
2017-05-07,-829108.7629107645
2017-05-08,-9855.77503962648
2017-05-09,1394381.188797056
2017-05-10,2589421.382664563
2017-05-11,2949341.41916182
2017-05-12,2427603.1578149507
2017-05-13,1582593.1686063062
2017-05-14,1176163.055077671
2017-05-15,1633141.2658514013
2017-05-16,2746786.173970755
2017-05-17,3847225.312095718
2017-05-18,4304265.059059669
2017-05-19,3992248.5696610305
2017-05-20,3372057.335417092
2017-05-21,3117133.0317287347
2017-05-22,3578969.753417717
2017-05-23,4515300.851228909
2017-05-24,5287198.812375877
2017-05-25,5388697.719492952
2017-05-26,4897605.87284211
2017-05-27,4478095.9363430515
2017-05-28,4889249.983910481
2017-05-29,6353976.883911462
2017-05-30,8272412.2797149485
2017-05-31,9528028.833805839
2017-06-01,9206544.363060001
2017-06-02,7235584.329896947
2017-06-03,4477269.676212828
2017-06-04,2193769.303674005
2017-06-05,1248232.92724571
2017-06-06,1592328.980414823
2017-06-07,2397281.8076287326
2017-06-08,2705998.0704741143
2017-06-09,2135768.852335057
2017-06-10,1114206.4522366973
2017-06-11,501972.1626615633
2017-06-12,902379.3736789189
2017-06-13,2178175.8419949645
2017-06-14,3534376.129690894
2017-06-15,4100486.8802404627
2017-06-16,3566478.3275442393
2017-06-17,2393465.215190234
2017-06-18,1449560.2446751185
2017-06-19,1356325.6757681286
2017-06-20,2032087.916491313
2017-06-21,2780819.2935898397
2017-06-22,2857822.3707109136
2017-06-23,2083947.4872836922
2017-06-24,1032513.339391216
2017-06-25,642323.192836306
2017-06-26,1537669.2727245314
2017-06-27,3538534.594061339
2017-06-28,5722394.52857506
2017-06-29,6993625.146444058
2017-06-30,6759667.02113917
2017-07-01,5247285.712453897
2017-07-02,3266539.9522536527
2017-07-03,1637263.8067637286
2017-07-04,700559.4682984189
2017-07-05,244076.52276438614
2017-07-06,-163691.71189028706
2017-07-07,-733693.0457326173
2017-07-08,-1270229.7144904248
2017-07-09,-1373726.683927331
2017-07-10,-839221.7384488157
2017-07-11,94072.13885824676
2017-07-12,857462.3022745784
2017-07-13,956818.4669364573
2017-07-14,349903.1332800243
2017-07-15,-499080.7919003674
2017-07-16,-951923.0730317293
2017-07-17,-660198.987934883
2017-07-18,184699.4537482003
2017-07-19,1000495.5427947037
2017-07-20,1247394.6160763123
2017-07-21,819355.0292900666
2017-07-22,104951.50143337918
2017-07-23,-317348.2069052393
2017-07-24,-107300.3178058079
2017-07-25,621791.374951637
2017-07-26,1442622.7675202396
2017-07-27,1978675.4116080713
2017-07-28,2187913.1881640716
2017-07-29,2337960.708203864
2017-07-30,2692637.3073885837
2017-07-31,3190747.883676526
2017-08-01,3405496.962856035
2017-08-02,2841540.7267969665
2017-08-03,1360595.7448051223
2017-08-04,-603452.3370837984
2017-08-05,-2246901.7364018997
2017-08-06,-2903661.2025076034
2017-08-07,-2500221.652970588
2017-08-08,-1612686.7028431925
2017-08-09,-1069917.7278114352
2017-08-10,-1372415.645823077
2017-08-11,-2347179.539605617
2017-08-12,-3287325.529233855
2017-08-13,-3478528.3617818425
2017-08-14,-2725352.995394883
2017-08-15,-1492766.3145786931
2017-08-16,-565128.1609188328
2017-08-17,-482330.58075647533
2017-08-18,-1168215.098030286
2017-08-19,-2022757.9960026264
2017-08-20,-2401449.850348308
2017-08-21,-2101430.357604843
2017-08-22,-1486421.76852505
2017-08-23,-1158534.3772701356
2017-08-24,-1430871.3141051566
2017-08-25,-2018865.4744353415
2017-08-26,-2205010.7984974403
2017-08-27,-1382660.5053966048
2017-08-28,428178.0155357719
2017-08-29,2481536.685841178
2017-08-30,3717294.072790332
2017-08-31,3434464.8750052676
2017-09-01,1742069.2709117164
2017-09-02,-509033.7020540057
2017-09-03,-2272527.4778058105
2017-09-04,-2932266.840758676
2017-09-05,-2612802.6614217083
2017-09-06,-1970447.3896742843
2017-09-07,-1663597.365966444
2017-09-08,-1897672.2045725277
2017-09-09,-2356628.011530502
2017-09-10,-2530463.3415552736
2017-09-11,-2157925.058394482
2017-09-12,-1440834.7949668216
2017-09-13,-878153.382797488
2017-09-14,-868678.8718359179
2017-09-15,-1397450.7247038856
2017-09-16,-2047174.4662766748
2017-09-17,-2314858.133848734
2017-09-18,-1992746.4729621396
2017-09-19,-1320206.9684137003
2017-09-20,-796590.6078233582
2017-09-21,-800780.0775022218
2017-09-22,-1305284.5100016142
2017-09-23,-1888068.6116534413
2017-09-24,-2025190.17738745
2017-09-25,-1450485.151786045
2017-09-26,-326451.37382031826
2017-09-27,874925.8665643084
2017-09-28,1670287.8415022034
2017-09-29,1825824.4746958846
2017-09-30,1417808.5782480533
2017-10-01,692266.2721858703
2017-10-02,-124693.18287663852
2017-10-03,-920352.0391059129
2017-10-04,-1646810.3823671748
2017-10-05,-2223943.896892942
2017-10-06,-2514825.8008096805
2017-10-07,-2419311.315069565
2017-10-08,-2001593.8214128742
2017-10-09,-1519858.7780042172
2017-10-10,-1295497.1881160547
2017-10-11,-1497914.5060570417
2017-10-12,-2004600.7302775315
2017-10-13,-2459784.7487173784
2017-10-14,-2511991.0968534877
2017-10-15,-2062265.968017506
2017-10-16,-1337493.8199222584
2017-10-17,-732746.7531968104
2017-10-18,-536329.2522065885
2017-10-19,-741229.3648262793
2017-10-20,-1082090.9449007192
2017-10-21,-1264657.120827253
2017-10-22,-1193472.068697592
2017-10-23,-1015962.9298780293
2017-10-24,-947869.6983295844
2017-10-25,-1026754.1138449132
2017-10-26,-1017041.2695603503
2017-10-27,-564182.5107675857
2017-10-28,484853.7424495395
2017-10-29,1851424.6784556261
2017-10-30,2890937.7957746075
2017-10-31,2961401.866754284
2017-11-01,1850908.6107921267
2017-11-02,-31714.97132030546
2017-11-03,-1861173.1838446774
2017-11-04,-2874539.310071291
2017-11-05,-2820858.3901652126
2017-11-06,-2069628.9371942794
2017-11-07,-1318226.8250073844
2017-11-08,-1108659.9487202996
2017-11-09,-1491386.8554522267
2017-11-10,-2057509.9609333894
2017-11-11,-2296828.9340380845
2017-11-12,-1998007.522249763
2017-11-13,-1402294.488431338
2017-11-14,-1004836.00163915
2017-11-15,-1166690.0405402263
2017-11-16,-1836963.2200247291
2017-11-17,-2591940.718297684
2017-11-18,-2957653.0776378233
2017-11-19,-2767942.87930595
2017-11-20,-2285919.1526298486
2017-11-21,-1994136.7503632242
2017-11-22,-2212105.7227830244
2017-11-23,-2828131.7313051964
2017-11-24,-3349470.150455958
2017-11-25,-3244746.990417387
2017-11-26,-2338274.3707835353
2017-11-27,-975035.6050711831
2017-11-28,161002.04789224916
2017-11-29,453503.8437611386
2017-11-30,-283179.63407655025
2017-12-01,-1722255.6392748386
2017-12-02,-3248969.8849996515
2017-12-03,-4324185.858658088
2017-12-04,-4740801.275472697
2017-12-05,-4639069.636600456
2017-12-06,-4314933.480364165
2017-12-07,-3992797.771469363
2017-12-08,-3727099.1003503883
2017-12-09,-3466989.858617512
2017-12-10,-3191133.6762121855
2017-12-11,-2976722.4648069073
2017-12-12,-2943042.925801769
2017-12-13,-3127169.6796283023
2017-12-14,-3410213.705330226
2017-12-15,-3571671.5762144485
2017-12-16,-3439572.268173826
2017-12-17,-3021164.35800185
2017-12-18,-2511892.623823837
2017-12-19,-2167313.8364265086
2017-12-20,-2135166.9378428548
2017-12-21,-2366019.0572654423
2017-12-22,-2659456.381528179
2017-12-23,-2803845.5891764383
2017-12-24,-2693974.4458408924
2017-12-25,-2350083.172077972
2017-12-26,-1850044.7523466384
2017-12-27,-1254571.5844284985
2017-12-28,-604733.975442361
2017-12-29,9329.660531889542
2017-12-30,385779.61841380113
2017-12-31,260709.71855734006
2018-01-01,-533120.1779727864
2018-01-02,-1891654.2101782043
2018-01-03,-3397826.2873233696
2018-01-04,-4484342.566419619
2018-01-05,-4738923.846293364
2018-01-06,-4153061.683692249
2018-01-07,-3141402.2689530053
2018-01-08,-2295305.76368231
2018-01-09,-2021395.3071385133
2018-01-10,-2300907.5503895865
2018-01-11,-2737386.1024214635
2018-01-12,-2858854.5803922717
2018-01-13,-2464342.1979925833
2018-01-14,-1767421.6553140637
2018-01-15,-1238265.8166987824
2018-01-16,-1256936.6134797477
2018-01-17,-1830720.5921624755
2018-01-18,-2584452.5191416866
2018-01-19,-3030923.8754461394
2018-01-20,-2922181.063302216
2018-01-21,-2418521.9111926397
2018-01-22,-1946147.6356333252
2018-01-23,-1846314.3647299535
2018-01-24,-2081572.535617469
2018-01-25,-2233283.240418235
2018-01-26,-1818149.0667768593
2018-01-27,-702295.8409228185
2018-01-28,695060.2710592754
2018-01-29,1585398.916201048
2018-01-30,1287582.8271569875
2018-01-31,-305867.6064683624
2018-02-01,-2598436.1045325776
2018-02-02,-4602104.405139644
2018-02-03,-5501189.320682958
2018-02-04,-5103307.291034737
2018-02-05,-3899761.547730971
2018-02-06,-2700520.6265273932
2018-02-07,-2107297.5396449547
2018-02-08,-2176119.883033633
2018-02-09,-2478654.3475650093
2018-02-10,-2486808.5806124047
2018-02-11,-1987695.352723166
2018-02-12,-1230482.3827050733
2018-02-13,-714087.9962693381
2018-02-14,-786524.3907908939
2018-02-15,-1361491.7254701355
2018-02-16,-1966013.294362241
2018-02-17,-2084580.4989561425
2018-02-18,-1545323.4696849552
2018-02-19,-659515.798347247
2018-02-20,-7915.699050524056
2018-02-21,-15814.363693724083
2018-02-22,-623673.8985965204
2018-02-23,-1295998.3967206788
2018-02-24,-1372639.855426654
2018-02-25,-526908.8588292855
2018-02-26,981131.8766954504
2018-02-27,2430537.609456482
2018-02-28,3069809.616027148
2018-03-01,2557419.6943422006
2018-03-02,1137471.5460290285
2018-03-03,-548346.7615947648
2018-03-04,-1859197.6060029517
2018-03-05,-2500527.250361835
2018-03-06,-2592512.7732145106
2018-03-07,-2467693.4490228305
2018-03-08,-2377175.316574471
2018-03-09,-2322661.8459792915
2018-03-10,-2124644.6974937473
2018-03-11,-1635428.2557614788
2018-03-12,-911744.5474954305
2018-03-13,-203062.42485916847
2018-03-14,226092.31298987727
2018-03-15,298393.89347822784
2018-03-16,184911.19813942755
2018-03-17,169612.5308527141
2018-03-18,421569.69625755615
2018-03-19,857101.5596431551
2018-03-20,1193996.6392557225
2018-03-21,1167271.7096846483
2018-03-22,745397.1751221683
2018-03-23,187349.0414213385
2018-03-24,-106671.12787850323
2018-03-25,156813.7722921177
2018-03-26,995858.5564778856
2018-03-27,2164849.3799914205
2018-03-28,3320094.8523123427
2018-03-29,4198774.68052078
2018-03-30,4690371.081261271
2018-03-31,4768252.832435972
2018-04-01,4388252.322433292
2018-04-02,3475906.8105908995
2018-04-03,2034933.3213325671
2018-04-04,292607.8649749346
2018-04-05,-1274958.5774923423
2018-04-06,-2120687.58370492
2018-04-07,-1928658.446248888
2018-04-08,-836610.7657311421
2018-04-09,598203.813573938
2018-04-10,1702408.5001892077
2018-04-11,2080592.6626389003
2018-04-12,1840504.2092078573
2018-04-13,1478212.4432309377
2018-04-14,1504555.6390336487
2018-04-15,2071559.3565994136
2018-04-16,2867622.755782108
2018-04-17,3356658.272692513
2018-04-18,3191035.67713997
2018-04-19,2491161.2806295957
2018-04-20,1778459.6659694125
2018-04-21,1599503.1428028995
2018-04-22,2128299.886545657
2018-04-23,3039025.4146257727
2018-04-24,3759576.9482894978
2018-04-25,3922591.76441802
2018-04-26,3670975.517837549
2018-04-27,3565640.104200837
2018-04-28,4135795.8845466403
2018-04-29,5402346.527624201
2018-04-30,6742696.560402021
2018-05-01,7230135.174254637
2018-05-02,6255390.6841665935
2018-05-03,3998597.3638357893
2018-05-04,1398691.985448217
2018-05-05,-388276.6022206863
2018-05-06,-696378.382714494
2018-05-07,261407.59948688257
2018-05-08,1579699.5957673234
2018-05-09,2295049.615083503
2018-05-10,2027121.0009768407
2018-05-11,1190608.048087575
2018-05-12,638829.4670864327
2018-05-13,1012341.8168413875
2018-05-14,2269149.5196228544
2018-05-15,3723879.769456806
2018-05-16,4556807.383085736
2018-05-17,4409734.652534
2018-05-18,3629850.845857919
2018-05-19,2987937.2600338086
2018-05-20,3082707.1608932144
2018-05-21,3888154.9483269434
2018-05-22,4782091.562141338
2018-05-23,5032443.702175973
2018-05-24,4393238.130746747
2018-05-25,3360643.7029169737
2018-05-26,2871821.744416783
2018-05-27,3651395.0860471595
2018-05-28,5663985.823569253
2018-05-29,8063000.063953018
2018-05-30,9678846.183269123
2018-05-31,9721282.190452415
2018-06-01,8234252.68098051
2018-06-02,5999067.850537254
2018-06-03,3998287.5367326853
2018-06-04,2822155.7607725672
2018-06-05,2415766.5090428903
2018-06-06,2290960.3251560526
2018-06-07,2004570.464211301
2018-06-08,1519410.3666873944
2018-06-09,1186768.3096260629
2018-06-10,1406953.8237178666
2018-06-11,2252126.427489222
2018-06-12,3352140.9592103865
2018-06-13,4137880.3094747653
2018-06-14,4245823.680018094
2018-06-15,3771391.5424310947
2018-06-16,3176345.199397405
2018-06-17,2930670.2068387745
2018-06-18,3164070.586404016
2018-06-19,3582306.0009926953
2018-06-20,3715791.79799319
2018-06-21,3302089.8710009586
2018-06-22,2511932.4735564953
2018-06-23,1847824.5785816067
2018-06-24,1803292.2146936834
2018-06-25,2532669.950334305
2018-06-26,3760921.966177326
2018-06-27,4985034.983879501
2018-06-28,5793246.01652781
2018-06-29,6061413.458149353
2018-06-30,5899726.572396408
2018-07-01,5448150.239977226
2018-07-02,4712207.267230101
2018-07-03,3593889.0893164994
2018-07-04,2087148.824343812
2018-07-05,453688.50469756976
2018-07-06,-819816.9281335168
2018-07-07,-1286875.2474992073
2018-07-08,-859512.1587019376
2018-07-09,78061.25405462744
2018-07-10,874097.6464628659
2018-07-11,1021529.695871144
2018-07-12,490687.2992265612
2018-07-13,-259803.17395451653
2018-07-14,-612796.4445730504
2018-07-15,-235846.58218079107
2018-07-16,687530.5567684965
2018-07-17,1598648.9873289843
2018-07-18,1970508.3242422487
2018-07-19,1679977.3027321906
2018-07-20,1073074.5591634528
2018-07-21,677183.7570245992
2018-07-22,790633.9581626103
2018-07-23,1269032.0807241993
2018-07-24,1675906.4587012082
2018-07-25,1675894.8825792242
2018-07-26,1359425.5407616184
2018-07-27,1227379.5644110222
2018-07-28,1816297.3783902787
2018-07-29,3232345.075842126
2018-07-30,4955867.300288284
2018-07-31,6089537.90685192
2018-08-01,5909832.72271164
2018-08-02,4355540.722762447
2018-08-03,2102829.1422528494
2018-08-04,157131.70377822494
2018-08-05,-757305.7749764626
2018-08-06,-606145.7199578986
2018-08-07,15725.205560318684
2018-08-08,354706.9385837376
2018-08-09,33845.40391513589
2018-08-10,-717938.9910797249
2018-08-11,-1283750.3657483282
2018-08-12,-1146182.7962584968
2018-08-13,-276285.74662350747
2018-08-14,846326.8478673525
2018-08-15,1581575.4954309738
2018-08-16,1578356.4407273768
2018-08-17,995454.1149184968
2018-08-18,345104.918007717
2018-08-19,91923.37937808452
2018-08-20,316563.99025022937
2018-08-21,686673.959315244
2018-08-22,749235.0515827199
2018-08-23,320015.39829210687
2018-08-24,-325914.9029379155
2018-08-25,-611269.6026605658
2018-08-26,-55595.613542245585
2018-08-27,1367534.056557584
2018-08-28,3155129.6432571593
2018-08-29,4536339.772175368
2018-08-30,4904051.144787295
2018-08-31,4126996.2840688345
2018-09-01,2578272.257941021
2018-09-02,883750.0741014744
2018-09-03,-419790.2771274652
2018-09-04,-1116910.8111361715
2018-09-05,-1310847.5839433565
2018-09-06,-1255978.320755861
2018-09-07,-1164083.575641271
2018-09-08,-1110802.0053561348
2018-09-09,-1067807.7690661205
2018-09-10,-997186.891991021
2018-09-11,-914606.4381465547
2018-09-12,-879320.5639609272
2018-09-13,-937135.6245281999
2018-09-14,-1070662.277917878
2018-09-15,-1205221.8206427824
2018-09-16,-1256766.1541677678
2018-09-17,-1187949.722716692
2018-09-18,-1026901.922063659
2018-09-19,-848486.5488124053
2018-09-20,-735315.8024854626
2018-09-21,-743014.5500335391
2018-09-22,-875519.2110992811
2018-09-23,-1072546.44243043
2018-09-24,-1211504.5936317141
2018-09-25,-1134467.9109352487
2018-09-26,-717105.9832779827
2018-09-27,38966.433437399966
2018-09-28,949822.8029661735
2018-09-29,1682323.4980592069
2018-09-30,1892158.638073299
2018-10-01,1409984.9643582418
2018-10-02,362849.0962404294
2018-10-03,-859347.802632826
2018-10-04,-1798179.5689984788
2018-10-05,-2171285.5816246946
2018-10-06,-2019611.981366744
2018-10-07,-1659794.1579742935
2018-10-08,-1469619.985665651
2018-10-09,-1644616.2117089608
2018-10-10,-2087114.275116798
2018-10-11,-2496816.284098546
2018-10-12,-2594071.9342829706
2018-10-13,-2313496.348459034
2018-10-14,-1832088.031562635
2018-10-15,-1425609.3918152747
2018-10-16,-1264974.1754122763
2018-10-17,-1307999.3041718113
2018-10-18,-1363319.955209842
2018-10-19,-1274919.7399788294
2018-10-20,-1072169.9092120938
2018-10-21,-960838.5736036828
2018-10-22,-1152836.4238972259
2018-10-23,-1660211.2505485276
2018-10-24,-2214820.4961953904
2018-10-25,-2396911.79825384
2018-10-26,-1900040.6064319066
2018-10-27,-759825.3161511795
2018-10-28,619478.3519401989
2018-10-29,1664435.8400095976
2018-10-30,1938048.3086593305
2018-10-31,1361077.0766391424
2018-11-01,222105.23709849914
2018-11-02,-1012564.7413175632
2018-11-03,-1953415.0050083182
2018-11-04,-2450315.540312225
2018-11-05,-2580689.735408798
2018-11-06,-2516234.3533097887
2018-11-07,-2384318.401489447
2018-11-08,-2219360.8425463466
2018-11-09,-2012126.253336023
2018-11-10,-1787627.1113361889
2018-11-11,-1629700.5619350018
2018-11-12,-1632127.708207921
2018-11-13,-1815526.4496774112
2018-11-14,-2094063.8856496995
2018-11-15,-2323660.139396024
2018-11-16,-2399715.6704981835
2018-11-17,-2328928.7129493463
2018-11-18,-2219871.609550497
2018-11-19,-2200070.6868039034
2018-11-20,-2318717.594642943
2018-11-21,-2513670.277469277
2018-11-22,-2655650.596157127
2018-11-23,-2634997.1705529653
2018-11-24,-2422267.847059033
2018-11-25,-2065935.195141966
2018-11-26,-1645737.8325793452
2018-11-27,-1234514.9022753092
2018-11-28,-900619.0472759204
2018-11-29,-737999.5164432842
2018-11-30,-872217.39046197
2018-12-01,-1399430.5400937456
2018-12-02,-2287827.770267989
2018-12-03,-3317384.893365138
2018-12-04,-4132520.562483303
2018-12-05,-4407911.661952173
2018-12-06,-4042560.3617429608
2018-12-07,-3248874.111719516
2018-12-08,-2457261.556575582
2018-12-09,-2076861.704243146
2018-12-10,-2257772.379604195
2018-12-11,-2810814.774194571
2018-12-12,-3341229.4934340753
2018-12-13,-3508759.6226093904
2018-12-14,-3238946.56693057
2018-12-15,-2743838.518035079
2018-12-16,-2345319.9936564853
2018-12-17,-2236427.5195651487
2018-12-18,-2354312.911256133
2018-12-19,-2455437.908169115
2018-12-20,-2329182.929819988
2018-12-21,-1983136.3241574927
2018-12-22,-1648097.607703512
2018-12-23,-1591710.7216901274
2018-12-24,-1879789.3756166687
2018-12-25,-2273704.088759413
2018-12-26,-2361008.3937233244
2018-12-27,-1850938.5067600093
2018-12-28,-824941.7312783112
2018-12-29,244833.78696840766
2018-12-30,753309.1114047791
2018-12-31,334603.5237550713
2019-01-01,-890491.7791370343
2019-01-02,-2364079.3627817463
2019-01-03,-3415344.086454568
2019-01-04,-3651393.1093876576
2019-01-05,-3160715.088163502
2019-01-06,-2407986.195255434
2019-01-07,-1901618.9519056147
2019-01-08,-1865519.0872274167
2019-01-09,-2131347.937840473
2019-01-10,-2311417.01362555
2019-01-11,-2110918.5226193974
2019-01-12,-1553624.3084447002
2019-01-13,-960465.3435283734
2019-01-14,-708935.5724378052
2019-01-15,-949953.1997743115
2019-01-16,-1494089.3132341665
2019-01-17,-1947481.570058028
2019-01-18,-1995433.6132769918
2019-01-19,-1627642.1499886487
2019-01-20,-1141147.2707652636
2019-01-21,-914336.5879316428
2019-01-22,-1112782.1245165141
2019-01-23,-1544362.8993829053
2019-01-24,-1772793.959581483
2019-01-25,-1421832.6886507238
2019-01-26,-461890.3889296597
2019-01-27,717310.013268185
2019-01-28,1510103.0234540938
2019-01-29,1448532.9867448753
2019-01-30,480846.37681266747
2019-01-31,-1000976.7625619322
2019-02-01,-2393446.5952403066
2019-02-02,-3216570.8769484577
2019-02-03,-3341850.234373779
2019-02-04,-2987133.3329236377
2019-02-05,-2507448.801110976
2019-02-06,-2148001.530872244
2019-02-07,-1925322.492741253
2019-02-08,-1697820.9570172904
2019-02-09,-1347823.3544932688
2019-02-10,-921732.9400034908
2019-02-11,-617663.930311612
2019-02-12,-631715.6282587656
2019-02-13,-984387.750079953
2019-02-14,-1467662.6577617114
2019-02-15,-1761015.9421120598
2019-02-16,-1640760.6003556706
2019-02-17,-1136368.8820773896
2019-02-18,-519642.51296651975
2019-02-19,-127129.85514949642
2019-02-20,-133080.2329655116
2019-02-21,-436856.7128422526
2019-02-22,-729083.9738160882
2019-02-23,-697522.9158473358
2019-02-24,-232017.08017567723
2019-02-25,506357.6744913037
2019-02-26,1190194.6724358618
2019-02-27,1526123.310602292
2019-02-28,1405548.7806068568
2019-03-01,925876.9986178724
2019-03-02,284551.45733187447
2019-03-03,-355595.02187672036
2019-03-04,-932283.7437358904
2019-03-05,-1442234.7134819424
2019-03-06,-1854774.4730370531
2019-03-07,-2070780.7684251952
2019-03-08,-1973665.8669184444
2019-03-09,-1539481.6868205064
2019-03-10,-905496.5124038714
2019-03-11,-326124.2649643306
2019-03-12,-27767.14416865386
2019-03-13,-59689.78352090162
2019-03-14,-252465.74290011244
2019-03-15,-329917.5355182416
2019-03-16,-103230.55560097401
2019-03-17,389818.65001581376
2019-03-18,904690.5053569272
2019-03-19,1158967.8858141692
2019-03-20,1034085.1281326412
2019-03-21,660191.3527043848
2019-03-22,327818.59299233265
2019-03-23,286529.6081573242
2019-03-24,586062.7930758147
2019-03-25,1073097.5033180753
2019-03-26,1537167.5024470754
2019-03-27,1885567.773107163
2019-03-28,2198807.761087963
2019-03-29,2619547.116286217
2019-03-30,3156543.7468580403
2019-03-31,3578550.683299674
2019-04-01,3514686.8114420203
2019-04-02,2706117.692044992
2019-04-03,1250612.6541628805
2019-04-04,-365362.3265380835
2019-04-05,-1496867.4356955183
2019-04-06,-1712806.850600615
2019-04-07,-1054949.7785699104
2019-04-08,-8767.131329265592
2019-04-09,807354.979859332
2019-04-10,1031067.1208949739
2019-04-11,758266.580050187
2019-04-12,422137.03187094297
2019-04-13,446845.65876433917
2019-04-14,923298.4044595661
2019-04-15,1545557.1545689087
2019-04-16,1849712.6171005243
2019-04-17,1576082.988852234
2019-04-18,885085.3214022565
2019-04-19,258558.7146911177
2019-04-20,153690.40554552086
2019-04-21,668503.8463079206
2019-04-22,1464197.2769996887
2019-04-23,2016309.63522147
2019-04-24,2011272.750815403
2019-04-25,1594132.7410795686
2019-04-26,1275114.6271744636
2019-04-27,1547000.4300838192
2019-04-28,2488046.889477937
2019-04-29,3642570.6175496886
2019-04-30,4282583.12636154
2019-05-01,3891343.3392897514
2019-05-02,2520171.2364681954
2019-05-03,782981.4475128854
2019-05-04,-520968.82447072695
2019-05-05,-902228.8215654212
2019-05-06,-454078.3096874263
2019-05-07,269795.7492669353
2019-05-08,671383.8585551407
2019-05-09,515925.017754157
2019-05-10,50138.3027564646
2019-05-11,-233789.89395011295
2019-05-12,5213.51751940538
2019-05-13,694743.8047241777
2019-05-14,1412215.5883165211
2019-05-15,1714072.7436178636
2019-05-16,1475817.4450997363
2019-05-17,986655.4222361847
2019-05-18,728499.144892661
2019-05-19,1007769.052515788
2019-05-20,1715283.927458543
2019-05-21,2394198.289939669
2019-05-22,2574249.075705838
2019-05-23,2125605.9283555965
2019-05-24,1377891.7722204917
2019-05-25,909892.7785108006
2019-05-26,1164263.459674449
2019-05-27,2147199.8310331153
2019-05-28,3421910.5825078185
2019-05-29,4386029.551710934
2019-05-30,4635559.3016261095
2019-05-31,4169002.3280864395
2019-06-01,3315791.8340160847
2019-06-02,2469464.511642969
2019-06-03,1836806.381162224
2019-06-04,1371086.584294974
2019-06-05,911955.9895105336
2019-06-06,390195.13090599014
2019-06-07,-77160.31685647542
2019-06-08,-271543.9775237087
2019-06-09,-63064.94976187449
2019-06-10,454143.565459983
2019-06-11,997747.1841350093
2019-06-12,1282895.5819927785
2019-06-13,1214651.9449447638
2019-06-14,945126.3362898154
2019-06-15,747184.3513433775
2019-06-16,805740.3803640398
2019-06-17,1081241.4003221637
2019-06-18,1344094.2780992235
2019-06-19,1355468.360561628
2019-06-20,1051071.8606425177
2019-06-21,594439.2777490967
2019-06-22,261976.94329105064
2019-06-23,256040.08575415198
2019-06-24,583715.3714355256
2019-06-25,1083104.2776608644
2019-06-26,1564340.5519171148
2019-06-27,1941304.8439004484
2019-06-28,2247958.6297719004
2019-06-29,2533594.4899199065
2019-06-30,2743828.2353417743
2019-07-01,2698935.857691481
2019-07-02,2208834.4491401208
2019-07-03,1250790.4729010577
2019-07-04,63898.197841726986
2019-07-05,-935536.0416864984
2019-07-06,-1383397.8383199088
2019-07-07,-1190353.6606243998
2019-07-08,-603522.5242245779
2019-07-09,-53778.68923196177
2019-07-10,115696.3914094361
2019-07-11,-146020.51500685318
2019-07-12,-594251.6043881094
2019-07-13,-881269.2042374408
2019-07-14,-806467.5525670198
2019-07-15,-442838.77902992186
2019-07-16,-60658.546728567024
2019-07-17,86300.81512465556
2019-07-18,-52070.85419861096
2019-07-19,-298769.88198846125
2019-07-20,-402186.6342148617
2019-07-21,-241821.8261965474
2019-07-22,74617.71178549161
2019-07-23,295643.5603292667
2019-07-24,232495.92186230948
2019-07-25,-71696.97653768196
2019-07-26,-341808.21696540364
2019-07-27,-255144.42299097922
2019-07-28,318019.4287149863
2019-07-29,1187676.3903787252
2019-07-30,1929149.6685123371
2019-07-31,2130674.6684228997
2019-08-01,1642667.709162898
2019-08-02,667911.8553509188
2019-08-03,-366545.0199322635
2019-08-04,-1061521.1802603002
2019-08-05,-1263863.1235464304
2019-08-06,-1112546.0978967526
2019-08-07,-905011.975895093
2019-08-08,-884369.1865451509
2019-08-09,-1092537.2443929934
2019-08-10,-1376106.207137683
2019-08-11,-1520273.852003478
2019-08-12,-1405749.6873248846
2019-08-13,-1082278.2771647973
2019-08-14,-720329.5920866732
2019-08-15,-488584.81998282525
2019-08-16,-444837.25146439445
2019-08-17,-517788.80837253947
2019-08-18,-578555.5444471186
2019-08-19,-543358.198502379
2019-08-20,-434697.1783726293
2019-08-21,-356756.7145871422
2019-08-22,-407932.03972099826
2019-08-23,-590826.6027899599
2019-08-24,-783266.4492133689
2019-08-25,-793600.4686993652
2019-08-26,-470609.56770977576
2019-08-27,193293.2438834431
2019-08-28,1026181.2355378205
2019-08-29,1734905.8601893033
2019-08-30,2033621.5315849304
2019-08-31,1778320.9598604203
2019-09-01,1042568.4849524993
2019-09-02,90512.63679265052
2019-09-03,-741790.204523734
2019-09-04,-1201122.7083162854
2019-09-05,-1224610.4790807653
2019-09-06,-949542.4008649709
2019-09-07,-617357.6636741818
2019-09-08,-431856.7129733281
2019-09-09,-454941.5047449879
2019-09-10,-597220.2106489756
2019-09-11,-704580.9752649277
