Date,Linear_Trend
2017-08-01,5247337.664403879
2017-08-02,5246104.208838967
2017-08-03,5244924.985742297
2017-08-04,5243788.5534537835
2017-08-05,5242692.042270443
2017-08-06,5241635.934519426
2017-08-07,5240603.746124042
2017-08-08,5239604.748190509
2017-08-09,5238633.331768684
2017-08-10,5237699.0678083
2017-08-11,5236791.955169825
2017-08-12,5235920.079743861
2017-08-13,5235087.623904671
2017-08-14,5234287.74133357
2017-08-15,5233518.132393033
2017-08-16,5232796.555592815
2017-08-17,5232108.205752028
2017-08-18,5231432.6885106545
2017-08-19,5230816.302630677
2017-08-20,5230246.657917774
2017-08-21,5229714.630470106
2017-08-22,5229235.828518304
2017-08-23,5228801.360543945
2017-08-24,5228390.939133927
2017-08-25,5227979.240717963
2017-08-26,5227617.689083903
2017-08-27,5227293.815588364
2017-08-28,5227013.791879383
2017-08-29,5226881.349437894
2017-08-30,5226820.615455129
2017-08-31,5226838.716658449
2017-09-01,5226904.448294848
2017-09-02,5227038.610244896
2017-09-03,5227120.178679879
2017-09-04,5227215.622549815
2017-09-05,5227308.313858001
2017-09-06,5227390.460738605
2017-09-07,5227463.612089722
2017-09-08,5227530.359893355
2017-09-09,5227601.455558032
2017-09-10,5227685.194591612
2017-09-11,5227778.2588595105
2017-09-12,5227862.986543591
2017-09-13,5227940.917747586
2017-09-14,5228019.681703396
2017-09-15,5228115.132205719
2017-09-16,5228201.949037032
2017-09-17,5228292.916551355
2017-09-18,5228390.151879554
2017-09-19,5228480.560937682
2017-09-20,5228547.940019524
2017-09-21,5228609.806373266
2017-09-22,5228671.330923527
2017-09-23,5228718.73483376
2017-09-24,5228773.303146237
2017-09-25,5228834.022515962
2017-09-26,5228888.522769534
2017-09-27,5228943.27517365
2017-09-28,5228992.3448274005
2017-09-29,5229021.224222208
2017-09-30,5229049.586138725
2017-10-01,5229071.672319808
2017-10-02,5229101.165329122
2017-10-03,5229120.868751913
2017-10-04,5229132.510096469
2017-10-05,5229131.186679511
2017-10-06,5229126.171156815
2017-10-07,5229115.545229695
2017-10-08,5229096.020470928
2017-10-09,5229064.566379333
2017-10-10,5229029.538478865
2017-10-11,5228982.138923692
2017-10-12,5228909.101158934
2017-10-13,5228831.6877391115
2017-10-14,5228759.210245103
2017-10-15,5228682.842391434
2017-10-16,5228607.003956992
2017-10-17,5228533.337155534
2017-10-18,5228434.46948127
2017-10-19,5228297.020997072
2017-10-20,5228153.508366831
2017-10-21,5228002.85009868
2017-10-22,5227848.292806815
2017-10-23,5227698.198308444
2017-10-24,5227539.1394256605
2017-10-25,5227383.316384086
2017-10-26,5227178.23784965
2017-10-27,5226952.298655936
2017-10-28,5226732.429283581
2017-10-29,5226548.832536607
2017-10-30,5226354.961399052
2017-10-31,5226143.715596434
2017-11-01,5225910.202881324
2017-11-02,5225659.751593143
2017-11-03,5225357.854254509
2017-11-04,5225061.975902915
2017-11-05,5224778.429439793
2017-11-06,5224502.023469869
2017-11-07,5224219.564591924
2017-11-08,5223922.308758898
2017-11-09,5223597.81911884
2017-11-10,5223274.401254392
2017-11-11,5222942.679594089
2017-11-12,5222618.210142263
2017-11-13,5222296.909104987
2017-11-14,5221964.973535415
2017-11-15,5221624.0544977905
2017-11-16,5221271.646764641
2017-11-17,5220908.931096841
2017-11-18,5220544.279752649
2017-11-19,5220185.885439082
2017-11-20,5219819.962142541
2017-11-21,5219446.229732285
2017-11-22,5219073.511760214
2017-11-23,5218702.022972633
2017-11-24,5218330.1899285745
2017-11-25,5217961.803301865
2017-11-26,5217593.998606856
2017-11-27,5217226.746563791
2017-11-28,5216858.748231149
2017-11-29,5216455.801105669
2017-11-30,5216033.833501489
2017-12-01,5215592.508477841
2017-12-02,5215139.740217202
2017-12-03,5214659.732001498
2017-12-04,5214182.436144883
2017-12-05,5213715.566562482
2017-12-06,5213245.508309646
2017-12-07,5212774.062717921
2017-12-08,5212297.123207974
2017-12-09,5211823.35872463
2017-12-10,5211358.3141246345
2017-12-11,5210900.39347156
2017-12-12,5210445.7290988285
2017-12-13,5209986.596330507
2017-12-14,5209524.988186914
2017-12-15,5209061.169382354
2017-12-16,5208591.776600249
2017-12-17,5208128.371624175
2017-12-18,5207659.249573984
2017-12-19,5207190.376054258
2017-12-20,5206721.6356231645
2017-12-21,5206241.98153947
2017-12-22,5205771.081176542
2017-12-23,5205298.525931664
2017-12-24,5204818.91922815
2017-12-25,5204346.510607253
2017-12-26,5203882.173195006
2017-12-27,5203420.845848411
2017-12-28,5202959.548394675
2017-12-29,5202535.617838563
2017-12-30,5202107.804204807
2017-12-31,5201673.496730009
2018-01-01,5201227.957048317
2018-01-02,5200769.708708443
2018-01-03,5200277.30421387
2018-01-04,5199788.760713389
2018-01-05,5199298.643722885
2018-01-06,5198809.869965381
2018-01-07,5198323.218769607
2018-01-08,5197844.769742175
2018-01-09,5197362.865531302
2018-01-10,5196879.605808164
2018-01-11,5196391.882550766
2018-01-12,5195904.200063464
2018-01-13,5195409.536297571
2018-01-14,5194922.055691611
2018-01-15,5194434.267454177
2018-01-16,5193929.191317636
2018-01-17,5193409.528013536
2018-01-18,5192879.6903843805
2018-01-19,5192345.314464545
2018-01-20,5191812.674987875
2018-01-21,5191288.778403553
2018-01-22,5190765.724984259
2018-01-23,5190227.253775634
2018-01-24,5189659.828190472
2018-01-25,5189083.790548684
2018-01-26,5188506.2765654335
2018-01-27,5187932.684421725
2018-01-28,5187366.787636438
2018-01-29,5186829.794298823
2018-01-30,5186299.6715617245
2018-01-31,5185756.095905127
2018-02-01,5185207.342983912
2018-02-02,5184653.427878738
2018-02-03,5184066.621181973
2018-02-04,5183484.282378596
2018-02-05,5182890.423496664
2018-02-06,5182280.407938219
2018-02-07,5181654.855130816
2018-02-08,5181021.348961667
2018-02-09,5180384.1612768015
2018-02-10,5179749.9711278025
2018-02-11,5179118.638581727
2018-02-12,5178488.170993961
2018-02-13,5177847.468640953
2018-02-14,5177191.205210623
2018-02-15,5176522.996193298
2018-02-16,5175844.350804624
2018-02-17,5175161.8819267815
2018-02-18,5174466.585977058
2018-02-19,5173771.9400591375
2018-02-20,5173062.042934127
2018-02-21,5172341.6361641195
2018-02-22,5171625.904475882
2018-02-23,5170919.746712797
2018-02-24,5170222.041274621
2018-02-25,5169547.159476152
2018-02-26,5168915.191571321
2018-02-27,5168262.784449401
2018-02-28,5167577.130521709
2018-03-01,5166836.030148875
2018-03-02,5166039.286911184
2018-03-03,5165172.873254754
2018-03-04,5164305.314379101
2018-03-05,5163429.424242738
2018-03-06,5162547.855844632
2018-03-07,5161672.041915629
2018-03-08,5160771.297323664
2018-03-09,5159873.136238605
2018-03-10,5158985.715912682
2018-03-11,5158111.200127635
2018-03-12,5157222.606976144
2018-03-13,5156331.874247465
2018-03-14,5155436.301863129
2018-03-15,5154513.324698834
2018-03-16,5153574.560601072
2018-03-17,5152640.704439676
2018-03-18,5151690.032680879
2018-03-19,5150733.317664034
2018-03-20,5149769.504527935
2018-03-21,5148799.6906114435
2018-03-22,5147808.67506059
2018-03-23,5146812.208119426
2018-03-24,5145843.333343378
2018-03-25,5144887.670404716
2018-03-26,5143935.148482041
2018-03-27,5142972.841124954
2018-03-28,5142013.996850448
2018-03-29,5141023.100227578
2018-03-30,5140020.356166529
2018-03-31,5139036.4169910075
2018-04-01,5138063.218412479
2018-04-02,5137126.398068009
2018-04-03,5136207.481115379
2018-04-04,5135291.229425205
2018-04-05,5134362.302029174
2018-04-06,5133438.2976281475
2018-04-07,5132505.294218383
2018-04-08,5131545.353075921
2018-04-09,5130570.310645144
2018-04-10,5129590.172434349
2018-04-11,5128567.526996571
2018-04-12,5127533.776435166
2018-04-13,5126496.35680896
2018-04-14,5125454.3233927
2018-04-15,5124391.257719693
2018-04-16,5123304.2235560985
2018-04-17,5122182.694769138
2018-04-18,5121010.58040308
2018-04-19,5119782.98500928
2018-04-20,5118544.473333389
2018-04-21,5117271.267359347
2018-04-22,5115969.912642895
2018-04-23,5114641.076157028
2018-04-24,5113282.711149372
2018-04-25,5111872.476391297
2018-04-26,5110413.638966423
2018-04-27,5108962.4195024045
2018-04-28,5107509.726759441
2018-04-29,5106008.625152957
2018-04-30,5104503.113266143
2018-05-01,5102967.005860451
2018-05-02,5101366.636046528
2018-05-03,5099713.596819979
2018-05-04,5098031.509770238
2018-05-05,5096356.028095303
2018-05-06,5094668.001876998
2018-05-07,5092958.39945943
2018-05-08,5091225.175345204
2018-05-09,5089470.244210636
2018-05-10,5087666.578984385
2018-05-11,5085835.778518911
2018-05-12,5084016.144644396
2018-05-13,5082199.298406532
2018-05-14,5080384.466327701
2018-05-15,5078550.594414652
2018-05-16,5076679.236470948
2018-05-17,5074755.438135567
2018-05-18,5072778.057224033
2018-05-19,5070800.737122563
2018-05-20,5068808.032501228
2018-05-21,5066768.792733538
2018-05-22,5064727.595417687
2018-05-23,5062670.164928158
2018-05-24,5060541.449718634
2018-05-25,5058382.797222759
2018-05-26,5056243.374363308
2018-05-27,5054125.477160855
2018-05-28,5051990.1685521
2018-05-29,5049824.124642202
2018-05-30,5047610.929055853
2018-05-31,5045280.85444739
2018-06-01,5042858.207589951
2018-06-02,5040343.692054
2018-06-03,5037754.493613142
2018-06-04,5035120.146636083
2018-06-05,5032484.27418719
2018-06-06,5029839.715131038
2018-06-07,5027167.098635587
2018-06-08,5024504.024535609
2018-06-09,5021831.128399396
2018-06-10,5019130.339285299
2018-06-11,5016417.464109125
2018-06-12,5013667.635188058
2018-06-13,5010869.269388756
2018-06-14,5008027.136462125
2018-06-15,5005179.49831216
2018-06-16,5002314.8958025165
2018-06-17,4999389.380667421
2018-06-18,4996427.054248068
2018-06-19,4993417.812271867
2018-06-20,4990347.5963087
2018-06-21,4987214.37326026
2018-06-22,4984069.649312214
2018-06-23,4980909.252819621
2018-06-24,4977706.013426096
2018-06-25,4974482.767213492
2018-06-26,4971224.081994742
2018-06-27,4967904.963873306
2018-06-28,4964516.915826385
2018-06-29,4961118.539525247
2018-06-30,4957694.671264114
2018-07-01,4954235.367706596
2018-07-02,4950750.791074017
2018-07-03,4947244.851876299
2018-07-04,4943695.135475101
2018-07-05,4940135.946152738
2018-07-06,4936564.470061945
2018-07-07,4933002.472940634
2018-07-08,4929436.104242299
2018-07-09,4925868.589852928
2018-07-10,4922285.790815667
2018-07-11,4918680.018415301
2018-07-12,4915040.769250795
2018-07-13,4911361.688754556
2018-07-14,4907680.071360544
2018-07-15,4903978.457650215
2018-07-16,4900254.889386097
2018-07-17,4896522.3458442455
2018-07-18,4892777.518866633
2018-07-19,4888988.273435402
2018-07-20,4885166.708112937
2018-07-21,4881342.350392045
2018-07-22,4877522.303157954
2018-07-23,4873680.857276281
2018-07-24,4869816.617642376
2018-07-25,4865927.351026388
2018-07-26,4862004.729978633
2018-07-27,4858069.334713689
2018-07-28,4854149.5243380545
2018-07-29,4850221.436036837
2018-07-30,4846274.414035266
2018-07-31,4842308.247733125
2018-08-01,4838267.795813325
2018-08-02,4834108.921908246
2018-08-03,4829875.504612834
2018-08-04,4825574.966011765
2018-08-05,4821231.276855785
2018-08-06,4816860.48346364
2018-08-07,4812459.899710035
2018-08-08,4808030.9542190265
2018-08-09,4803567.482611264
2018-08-10,4799060.045588974
2018-08-11,4794531.846762098
2018-08-12,4789975.914491905
2018-08-13,4785389.885286039
2018-08-14,4780769.100412512
2018-08-15,4776103.890871049
2018-08-16,4771386.033795084
2018-08-17,4766626.269557478
2018-08-18,4761846.7942649275
2018-08-19,4757031.754995359
2018-08-20,4752179.02999927
2018-08-21,4747290.85244391
2018-08-22,4742354.848502349
2018-08-23,4737361.190991563
2018-08-24,4732327.30115882
2018-08-25,4727292.672799029
2018-08-26,4722229.952442809
2018-08-27,4717128.214922637
2018-08-28,4711970.997449933
2018-08-29,4706698.745052415
2018-08-30,4701360.75344074
2018-08-31,4695951.964156257
2018-09-01,4690494.108810532
2018-09-02,4684982.522595204
2018-09-03,4679484.024922577
2018-09-04,4673958.902396427
2018-09-05,4668419.578596928
2018-09-06,4662884.071711205
2018-09-07,4657359.366497817
2018-09-08,4651832.235784091
2018-09-09,4646299.204676471
2018-09-10,4640751.833982989
2018-09-11,4635189.998874293
2018-09-12,4629638.112757073
2018-09-13,4624083.262432636
2018-09-14,4618531.987084015
2018-09-15,4612964.643761533
2018-09-16,4607399.519448717
2018-09-17,4601821.622197114
2018-09-18,4596231.965153279
2018-09-19,4590640.926964956
2018-09-20,4585065.4036227595
2018-09-21,4579491.177232042
2018-09-22,4573922.815231069
2018-09-23,4568363.570870523
2018-09-24,4562784.540388372
2018-09-25,4557182.957638432
2018-09-26,4551584.48894041
2018-09-27,4545980.018326602
2018-09-28,4540376.326703689
2018-09-29,4534780.518537427
2018-09-30,4529179.820239007
2018-10-01,4523571.524899819
2018-10-02,4517948.151770538
2018-10-03,4512328.889664913
2018-10-04,4506712.381820843
2018-10-05,4501098.20657774
2018-10-06,4495484.577421315
2018-10-07,4489877.605958909
2018-10-08,4484270.5754067525
2018-10-09,4478657.305806305
2018-10-10,4473037.29938827
2018-10-11,4467430.022917604
2018-10-12,4461841.157647598
2018-10-13,4456240.339083007
2018-10-14,4450625.135457141
2018-10-15,4444998.66303403
2018-10-16,4439361.233053594
2018-10-17,4433703.716553329
2018-10-18,4428055.529627627
2018-10-19,4422428.925386244
2018-10-20,4416810.822354075
2018-10-21,4411193.486896824
2018-10-22,4405576.9666781435
2018-10-23,4399947.169910332
2018-10-24,4394311.50430784
2018-10-25,4388678.560105888
2018-10-26,4383084.019406423
2018-10-27,4377503.519433841
2018-10-28,4371916.594433162
2018-10-29,4366313.924792166
2018-10-30,4360707.626684312
2018-10-31,4355099.707603858
2018-11-01,4349494.926598071
2018-11-02,4343899.398048616
2018-11-03,4338331.073409127
2018-11-04,4332758.22672078
2018-11-05,4327170.189795736
2018-11-06,4321572.843050083
2018-11-07,4315977.075473743
2018-11-08,4310393.84271245
2018-11-09,4304821.70138216
2018-11-10,4299248.25214985
2018-11-11,4293687.286637024
2018-11-12,4288110.37699059
2018-11-13,4282534.227308479
2018-11-14,4276974.79461568
2018-11-15,4271437.438002076
2018-11-16,4265913.620061579
2018-11-17,4260396.359768003
2018-11-18,4254888.551117424
2018-11-19,4249362.960752156
2018-11-20,4243837.786442023
2018-11-21,4238306.645321845
2018-11-22,4232777.63282661
2018-11-23,4227252.717819254
2018-11-24,4221725.681927046
2018-11-25,4216192.269714222
2018-11-26,4210661.094460397
2018-11-27,4205126.186119905
2018-11-28,4199597.226375598
2018-11-29,4194102.378767594
2018-11-30,4188623.1615388626
2018-12-01,4183157.421730587
2018-12-02,4177704.041652415
2018-12-03,4172263.577220715
2018-12-04,4166813.7524703518
2018-12-05,4161355.0593611686
2018-12-06,4155897.288312901
2018-12-07,4150446.893611864
2018-12-08,4145001.7997886604
2018-12-09,4139553.995043915
2018-12-10,4134101.3967153686
2018-12-11,4128643.6205604794
2018-12-12,4123183.760027193
2018-12-13,4117729.3350530826
2018-12-14,4112282.6995486375
2018-12-15,4106833.9449088234
2018-12-16,4101387.2104291716
2018-12-17,4095943.6075985315
2018-12-18,4090504.100857824
2018-12-19,4085063.364678965
2018-12-20,4079633.6872134814
2018-12-21,4074213.7914602463
2018-12-22,4068797.356715939
2018-12-23,4063391.466248579
2018-12-24,4057996.3046005806
2018-12-25,4052592.992296055
2018-12-26,4047192.719777046
2018-12-27,4041790.388127624
2018-12-28,4036398.2727041664
2018-12-29,4030990.0676570404
2018-12-30,4025586.779212965
2018-12-31,4020190.7862646934
2019-01-01,4014796.973448953
2019-01-02,4009411.2797410795
2019-01-03,4004042.031831088
2019-01-04,3998671.534304697
2019-01-05,3993296.718321426
2019-01-06,3987916.943463285
2019-01-07,3982533.5952945175
2019-01-08,3977138.478064057
2019-01-09,3971745.1743504414
2019-01-10,3966352.697772031
2019-01-11,3960967.653680472
2019-01-12,3955578.2465675264
2019-01-13,3950189.854297228
2019-01-14,3944786.1226346493
2019-01-15,3939373.4869819153
2019-01-16,3933972.2087268117
2019-01-17,3928581.2446692805
2019-01-18,3923194.456776823
2019-01-19,3917814.93154187
2019-01-20,3912436.605251593
2019-01-21,3907042.898032346
2019-01-22,3901643.8670881754
2019-01-23,3896249.7659885706
2019-01-24,3890870.5261839833
2019-01-25,3885491.26562456
2019-01-26,3880113.082996049
2019-01-27,3874731.6126015466
2019-01-28,3869335.221603145
2019-01-29,3863912.7624088777
2019-01-30,3858477.5170626547
2019-01-31,3853044.627946753
2019-02-01,3847608.6875801156
2019-02-02,3842167.9380676276
2019-02-03,3836737.696084602
2019-02-04,3831301.6296933866
2019-02-05,3825869.833831575
2019-02-06,3820448.9302011677
2019-02-07,3815033.9022116414
2019-02-08,3809624.178722977
2019-02-09,3804219.147547772
2019-02-10,3798813.2095418205
2019-02-11,3793399.752271036
2019-02-12,3787972.7857501134
2019-02-13,3782549.409332327
2019-02-14,3777136.879452475
2019-02-15,3771727.462948243
2019-02-16,3766315.2066152887
2019-02-17,3760907.5194812305
2019-02-18,3755499.8596299444
2019-02-19,3750066.9549184823
2019-02-20,3744658.1802602587
2019-02-21,3739257.2705100486
2019-02-22,3733852.120379926
2019-02-23,3728447.0366916927
2019-02-24,3723047.894003333
2019-02-25,3717641.8380523636
2019-02-26,3712196.0142449364
2019-02-27,3706757.6336962995
2019-02-28,3701330.2218618
2019-03-01,3695927.629543656
2019-03-02,3690547.4162922017
2019-03-03,3685203.5664364453
2019-03-04,3679860.772658661
2019-03-05,3674513.7183127627
2019-03-06,3669166.389513741
2019-03-07,3663811.28692086
2019-03-08,3658465.3360672793
2019-03-09,3653119.772609331
2019-03-10,3647772.123177394
2019-03-11,3642430.55272991
2019-03-12,3637101.8762709056
2019-03-13,3631768.2698520133
2019-03-14,3626432.760646335
2019-03-15,3621106.525715838
2019-03-16,3615801.184845384
2019-03-17,3610516.4677684074
2019-03-18,3605257.514302948
2019-03-19,3599999.508192436
2019-03-20,3594746.0209824177
2019-03-21,3589483.896317673
2019-03-22,3584242.588834876
2019-03-23,3579017.351419175
2019-03-24,3573796.6615083683
2019-03-25,3568586.672133923
2019-03-26,3563376.4061962273
2019-03-27,3558173.6764868526
2019-03-28,3552959.033530182
2019-03-29,3547769.0963739995
2019-03-30,3542600.9841970233
2019-03-31,3537420.1098053907
2019-04-01,3532276.1640297226
2019-04-02,3527144.1147079696
2019-04-03,3522046.9763669968
2019-04-04,3516973.697814722
2019-04-05,3511948.399271251
2019-04-06,3506936.057199541
2019-04-07,3501935.2205386977
2019-04-08,3496952.333719283
2019-04-09,3491978.1326455004
2019-04-10,3487013.3745922525
2019-04-11,3482079.4491547165
2019-04-12,3477157.9725102936
2019-04-13,3472255.996499598
2019-04-14,3467364.9239824163
2019-04-15,3462488.487857584
2019-04-16,3457633.2606787067
2019-04-17,3452795.1360071157
2019-04-18,3447985.8553448482
2019-04-19,3443229.844047986
2019-04-20,3438503.9570232034
2019-04-21,3433822.956814692
2019-04-22,3429157.0370200486
2019-04-23,3424496.399200381
2019-04-24,3419854.842759939
2019-04-25,3415237.410514926
2019-04-26,3410656.089347782
2019-04-27,3406097.473462035
2019-04-28,3401561.639948207
2019-04-29,3397061.8415280622
2019-04-30,3392546.830345142
2019-05-01,3388079.195415424
2019-05-02,3383645.0370920533
2019-05-03,3379236.434277266
2019-05-04,3374874.81812674
2019-05-05,3370540.317140922
2019-05-06,3366218.6647038055
2019-05-07,3361903.571018389
2019-05-08,3357603.2043759697
2019-05-09,3353328.039310113
2019-05-10,3349091.2991466895
2019-05-11,3344873.938335114
2019-05-12,3340679.9014177225
2019-05-13,3336495.3118385817
2019-05-14,3332308.935433889
2019-05-15,3328126.586881868
2019-05-16,3323965.3802941213
2019-05-17,3319841.39036277
2019-05-18,3315746.388223155
2019-05-19,3311670.122105225
2019-05-20,3307621.8251632396
2019-05-21,3303589.02746899
2019-05-22,3299565.5945747886
2019-05-23,3295547.282277099
2019-05-24,3291579.365287385
2019-05-25,3287645.42799507
2019-05-26,3283754.7541536177
2019-05-27,3279889.7950676116
2019-05-28,3276047.3692817125
2019-05-29,3272224.3268754613
2019-05-30,3268431.3834989425
2019-05-31,3264696.6470116843
2019-06-01,3261038.258805254
2019-06-02,3257449.5487229372
2019-06-03,3253935.036432629
2019-06-04,3250455.2159363963
2019-06-05,3246979.909467502
2019-06-06,3243521.733683249
2019-06-07,3240077.7664025947
2019-06-08,3236642.874180072
2019-06-09,3233223.5854723207
2019-06-10,3229816.5400289916
2019-06-11,3226410.7478147624
2019-06-12,3223029.649314246
2019-06-13,3219674.2503104936
2019-06-14,3216360.483384022
2019-06-15,3213070.71854875
2019-06-16,3209798.191048566
2019-06-17,3206567.7821286423
2019-06-18,3203364.025045237
2019-06-19,3200192.8214943404
2019-06-20,3197047.805044173
2019-06-21,3193940.1871366473
2019-06-22,3190851.6270265123
2019-06-23,3187780.2055860865
2019-06-24,3184737.5441941773
2019-06-25,3181712.998470769
2019-06-26,3178706.1779189673
2019-06-27,3175729.51382584
2019-06-28,3172807.3503956855
2019-06-29,3169901.3102902444
2019-06-30,3167013.7891546013
2019-07-01,3164165.8139220625
2019-07-02,3161351.0842939327
2019-07-03,3158559.4314188953
2019-07-04,3155798.2872891165
2019-07-05,3153058.1341516925
2019-07-06,3150318.1002326673
2019-07-07,3147579.1275021494
2019-07-08,3144848.6907043895
2019-07-09,3142114.4870393686
2019-07-10,3139389.0238132332
2019-07-11,3136679.6414807276
2019-07-12,3133983.3701357334
2019-07-13,3131318.5600760616
2019-07-14,3128671.829591644
2019-07-15,3126042.043088892
2019-07-16,3123424.966478886
2019-07-17,3120817.440849808
2019-07-18,3118219.7755812076
2019-07-19,3115647.226356406
2019-07-20,3113101.805356835
2019-07-21,3110566.9445677083
2019-07-22,3108044.544182758
2019-07-23,3105535.815645562
2019-07-24,3103044.9073588555
2019-07-25,3100564.1048011347
2019-07-26,3098109.173709089
2019-07-27,3095678.36771713
2019-07-28,3093271.5437660427
2019-07-29,3090886.2517663958
2019-07-30,3088521.7100997586
2019-07-31,3086185.4405597453
2019-08-01,3083890.492695859
2019-08-02,3081672.657620368
2019-08-03,3079516.3473950955
2019-08-04,3077429.3966981634
2019-08-05,3075388.597652406
2019-08-06,3073379.7529961136
2019-08-07,3071388.9802997774
2019-08-08,3069412.9801095575
2019-08-09,3067464.9330695192
2019-08-10,3065551.257128334
2019-08-11,3063663.587607241
2019-08-12,3061796.7765138648
2019-08-13,3059953.8859597896
2019-08-14,3058151.619762451
2019-08-15,3056373.6300032013
2019-08-16,3054631.013893635
2019-08-17,3052919.6680900203
2019-08-18,3051229.832158903
2019-08-19,3049574.7629902456
2019-08-20,3047945.940646637
2019-08-21,3046343.8786035804
2019-08-22,3044769.435353644
2019-08-23,3043227.996297977
2019-08-24,3041716.2247417686
2019-08-25,3040224.3736747433
2019-08-26,3038756.5878317426
2019-08-27,3037318.5050571472
2019-08-28,3035913.2356411503
2019-08-29,3034554.0062181177
2019-08-30,3033258.122816524
2019-08-31,3032021.1990802325
2019-09-01,3030844.029612428
2019-09-02,3029720.605313199
2019-09-03,3028640.7645626487
2019-09-04,3027575.59150079
2019-09-05,3026530.5206298875
2019-09-06,3025488.6908773724
2019-09-07,3024444.805371805
2019-09-08,3023410.5023892075
2019-09-09,3022376.5188816
2019-09-10,3021341.2052578763
2019-09-11,3020312.2294058884
2019-09-12,3019288.7530480195
2019-09-13,3018275.8855974576
2019-09-14,3017269.0715618944
2019-09-15,3016270.227200772
2019-09-16,3015276.041547465
2019-09-17,3014286.9793301425
2019-09-18,3013307.3427927815
2019-09-19,3012334.5093307896
2019-09-20,3011364.0737313167
2019-09-21,3010401.689015536
2019-09-22,3009426.842093941
2019-09-23,3008450.8291955804
2019-09-24,3007486.128131151
2019-09-25,3006530.9249984655
2019-09-26,3005576.29691382
2019-09-27,3004632.8173113144
2019-09-28,3003688.9347284795
2019-09-29,3002756.144387274
2019-09-30,3001832.156553486
2019-10-01,3000913.15888362
2019-10-02,3000001.6445338097
2019-10-03,2999098.3125428893
2019-10-04,2998195.1237739627
2019-10-05,2997298.1322940565
2019-10-06,2996401.1336953235
2019-10-07,2995495.98669644
2019-10-08,2994598.3591351733
2019-10-09,2993717.2114328896
2019-10-10,2992849.2471617577
2019-10-11,2991985.339675222
2019-10-12,2991123.326210029
2019-10-13,2990277.135662356
2019-10-14,2989440.966328188
2019-10-15,2988627.263826386
2019-10-16,2987829.7756540193
2019-10-17,2987054.6966943773
2019-10-18,2986292.0438423906
2019-10-19,2985537.546096367
2019-10-20,2984779.9277642076
2019-10-21,2984016.483713881
2019-10-22,2983252.5637784638
2019-10-23,2982499.8564586607
2019-10-24,2981762.6087994105
2019-10-25,2981023.0906545757
2019-10-26,2980271.6218464663
2019-10-27,2979519.1628128076
2019-10-28,2978769.7622721298
2019-10-29,2978015.338027315
2019-10-30,2977275.088644483
2019-10-31,2976542.2319056094
2019-11-01,2975810.5797831165
2019-11-02,2975095.879653631
2019-11-03,2974387.4658529926
2019-11-04,2973683.1150311255
2019-11-05,2972987.9508121614
2019-11-06,2972299.7680824613
2019-11-07,2971617.4880248723
2019-11-08,2970927.840254787
2019-11-09,2970245.425356721
2019-11-10,2969559.2540902556
2019-11-11,2968860.22501288
2019-11-12,2968167.3270027065
2019-11-13,2967475.816473813
2019-11-14,2966775.8089665934
2019-11-15,2966068.853449805
2019-11-16,2965356.8592935437
2019-11-17,2964644.962079785
2019-11-18,2963922.450656414
2019-11-19,2963208.4481241773
2019-11-20,2962504.0160409203
2019-11-21,2961810.5171767697
2019-11-22,2961118.063177941
2019-11-23,2960422.4179121153
2019-11-24,2959730.656032239
2019-11-25,2959040.709795246
2019-11-26,2958348.5789868324
2019-11-27,2957658.4521118286
2019-11-28,2956968.6956033395
2019-11-29,2956273.51812651
2019-11-30,2955584.9571468798
2019-12-01,2954899.1123842834
2019-12-02,2954209.4692337443
2019-12-03,2953521.961422653
2019-12-04,2952835.5805693856
2019-12-05,2952153.2050869265
2019-12-06,2951475.1386304838
2019-12-07,2950793.8586387783
2019-12-08,2950112.34766424
2019-12-09,2949433.228448485
2019-12-10,2948756.4439978222
2019-12-11,2948087.6710469886
2019-12-12,2947421.5797005887
2019-12-13,2946757.656510269
2019-12-14,2946093.701308854
2019-12-15,2945434.705117854
2019-12-16,2944783.2516763774
2019-12-17,2944120.454734053
2019-12-18,2943460.216304286
2019-12-19,2942806.4661545255
2019-12-20,2942147.677236859
2019-12-21,2941493.2574630766
2019-12-22,2940841.632134355
2019-12-23,2940186.772345783
2019-12-24,2939533.2729403498
2019-12-25,2938887.573649011
2019-12-26,2938242.223996633
2019-12-27,2937606.3301951024
2019-12-28,2936966.5534128505
2019-12-29,2936320.641222683
2019-12-30,2935686.5333312056
2019-12-31,2935050.7298062136
2020-01-01,2934423.4309683405
2020-01-02,2933802.3741842895
2020-01-03,2933194.5701448354
2020-01-04,2932586.4185586157
2020-01-05,2931980.268162132
2020-01-06,2931374.25750372
2020-01-07,2930774.936079444
2020-01-08,2930186.943174446
2020-01-09,2929601.6074267933
2020-01-10,2929022.057717737
2020-01-11,2928442.714615067
2020-01-12,2927866.2049507196
2020-01-13,2927295.9434063886
2020-01-14,2926731.4567216286
2020-01-15,2926174.0184666137
2020-01-16,2925613.109221917
2020-01-17,2925057.0247657634
2020-01-18,2924499.6147956476
2020-01-19,2923936.1641424694
2020-01-20,2923381.645009579
2020-01-21,2922839.426153167
2020-01-22,2922306.2258622553
2020-01-23,2921778.8002744797
2020-01-24,2921262.0947099263
2020-01-25,2920751.876995904
2020-01-26,2920243.518903528
2020-01-27,2919738.0543789947
2020-01-28,2919241.9051705254
2020-01-29,2918756.794376034
2020-01-30,2918285.8412798736
2020-01-31,2917823.9558735685
